analysis_id,n_persons,person_days,n_events,incidence_start_date,incidence_end_date,person_years,incidence_100000_pys,incidence_100000_pys_95CI_lower,incidence_100000_pys_95CI_upper,cohort_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_repeated_events,analysis_interval,analysis_complete_database_intervals,denominator_cohort_id,analysis_outcome_washout,analysis_min_cell_count,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_observation,denominator_start_date,denominator_end_date,denominator_target_cohort_definition_id,denominator_target_cohort_name,cdm_name,result_type
173,539,339334,0,2017-01-02,2022-06-30T00:00:00Z,929.0458590006845,0,0,397.0610727528379,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,1,NA,5,Denominator cohort 1,0 to 150,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
174,233,144645,0,2017-01-02,2022-06-30T00:00:00Z,396.01642710472277,0,0,931.496574796996,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,2,NA,5,Denominator cohort 2,0 to 150,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
175,306,194689,0,2017-01-02,2022-06-30T00:00:00Z,533.0294318959617,0,0,692.0592435192101,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,3,NA,5,Denominator cohort 3,0 to 150,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
176,8,3585,0,2017-01-26,2022-03-31T00:00:00Z,9.815195071868583,0,0,37583.353434173354,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,7,NA,5,Denominator cohort 7,3 to 12,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
177,NA,NA,0,2018-06-21,2020-12-31T00:00:00Z,NA,0,0,68290.07707121718,TRUE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,8,NA,5,Denominator cohort 8,3 to 12,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
178,NA,NA,0,2017-01-26,2022-03-31T00:00:00Z,NA,0,0,83583.32634088802,TRUE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,9,NA,5,Denominator cohort 9,3 to 12,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
179,16,7397,0,2017-01-09,2020-12-31T00:00:00Z,20.251882272416154,0,0,18214.995547047653,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,10,NA,5,Denominator cohort 10,13 to 17,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
18,50,23412,0,2017-01-12,2022-06-30T00:00:00Z,64.09856262833675,0,0,5755.011193469652,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,21,NA,5,Denominator cohort 21,40 to 49,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
180,11,5256,0,2017-01-09,2020-12-31T00:00:00Z,14.390143737166325,0,0,25634.764471368242,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,11,NA,5,Denominator cohort 11,13 to 17,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
181,5,2141,0,2017-01-19,2019-05-31T00:00:00Z,5.861738535249829,0,0,62931.49092083675,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,12,NA,5,Denominator cohort 12,13 to 17,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
182,70,29377,0,2017-01-03,2022-06-30T00:00:00Z,80.42984257357973,0,0,4586.456141250349,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,13,NA,5,Denominator cohort 13,18 to 29,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
183,32,14117,0,2017-01-03,2022-03-31T00:00:00Z,38.65023956194388,0,0,9544.260257952219,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,14,NA,5,Denominator cohort 14,18 to 29,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
184,38,15260,0,2017-01-11,2022-06-30T00:00:00Z,41.779603011635864,0,0,8829.378903113466,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,15,NA,5,Denominator cohort 15,18 to 29,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
185,95,42001,0,2017-01-02,2022-06-30T00:00:00Z,114.99247091033538,0,0,3207.9312888148256,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,16,NA,5,Denominator cohort 16,30 to 39,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
186,41,13735,0,2017-01-03,2022-06-30T00:00:00Z,37.60438056125941,0,0,9809.706739098032,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,17,NA,5,Denominator cohort 17,30 to 39,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
187,54,28266,0,2017-01-02,2022-06-30T00:00:00Z,77.38809034907598,0,0,4766.727590090974,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,18,NA,5,Denominator cohort 18,30 to 39,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
188,83,39407,0,2017-01-02,2022-06-30T00:00:00Z,107.89048596851471,0,0,3419.096151991055,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,19,NA,5,Denominator cohort 19,40 to 49,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
189,33,15995,0,2017-01-02,2022-06-30T00:00:00Z,43.79192334017796,0,0,8423.652520257048,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,20,NA,5,Denominator cohort 20,40 to 49,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
19,84,49184,0,2017-01-04,2022-06-30T00:00:00Z,134.65845311430527,0,0,2739.4340041784217,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,22,NA,5,Denominator cohort 22,50 to 59,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
190,50,23412,0,2017-01-12,2022-06-30T00:00:00Z,64.09856262833675,0,0,5755.011193469652,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,21,NA,5,Denominator cohort 21,40 to 49,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
191,84,49184,0,2017-01-04,2022-06-30T00:00:00Z,134.65845311430527,0,0,2739.4340041784217,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,22,NA,5,Denominator cohort 22,50 to 59,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
192,35,19380,0,2017-01-04,2022-03-31T00:00:00Z,53.059548254620125,0,0,6952.338599665195,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,23,NA,5,Denominator cohort 23,50 to 59,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
193,49,29804,0,2017-01-04,2022-06-30T00:00:00Z,81.59890485968515,0,0,4520.746277731562,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,24,NA,5,Denominator cohort 24,50 to 59,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
194,89,40784,0,2017-01-03,2022-06-30T00:00:00Z,111.66050650239562,0,0,3303.656386365032,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,25,NA,5,Denominator cohort 25,60 to 69,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
195,37,17864,0,2017-01-09,2022-06-30T00:00:00Z,48.90896646132786,0,0,7542.337777737993,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,26,NA,5,Denominator cohort 26,60 to 69,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
196,52,22920,0,2017-01-03,2022-06-30T00:00:00Z,62.75154004106776,0,0,5878.54808296298,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,27,NA,5,Denominator cohort 27,60 to 69,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
197,60,48148,0,2017-01-03,2022-06-30T00:00:00Z,131.82203969883642,0,0,2798.3783762879348,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,28,NA,5,Denominator cohort 28,70 to 79,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
198,26,22417,0,2017-01-24,2022-06-30T00:00:00Z,61.374401095140314,0,0,6010.452873333251,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,29,NA,5,Denominator cohort 29,70 to 79,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
199,34,25731,0,2017-01-03,2022-06-30T00:00:00Z,70.44763860369609,0,0,5236.342235494598,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,30,NA,5,Denominator cohort 30,70 to 79,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
2,233,144645,0,2017-01-02,2022-06-30T00:00:00Z,396.01642710472277,0,0,931.496574796996,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,2,NA,5,Denominator cohort 2,0 to 150,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
20,35,19380,0,2017-01-04,2022-03-31T00:00:00Z,53.059548254620125,0,0,6952.338599665195,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,23,NA,5,Denominator cohort 23,50 to 59,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
200,34,24362,0,2017-01-04,2022-06-30T00:00:00Z,66.69952087611225,0,0,5530.593631947768,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,31,NA,5,Denominator cohort 31,80 to 89,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
201,14,8447,0,2017-01-04,2022-06-30T00:00:00Z,23.12662559890486,0,0,15950.789873506747,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,32,NA,5,Denominator cohort 32,80 to 89,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
202,20,15915,0,2017-01-10,2022-06-30T00:00:00Z,43.572895277207394,0,0,8465.99573116629,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,33,NA,5,Denominator cohort 33,80 to 89,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
203,539,146372,0,2017-01-02,2022-06-30T00:00:00Z,400.7446954140999,0,0,920.5061218095776,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,37,NA,5,Denominator cohort 37,0 to 150,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
204,233,63291,0,2017-01-02,2022-06-30T00:00:00Z,173.28131416837783,0,0,2128.83857201674,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,38,NA,5,Denominator cohort 38,0 to 150,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
205,306,83081,0,2017-01-02,2022-06-30T00:00:00Z,227.4633812457221,0,0,1621.746513180047,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,39,NA,5,Denominator cohort 39,0 to 150,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
206,8,2126,0,2017-01-26,2022-03-31T00:00:00Z,5.820670773442847,0,0,63375.504262234936,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,43,NA,5,Denominator cohort 43,3 to 12,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
207,NA,NA,0,2018-06-21,2020-04-30T00:00:00Z,NA,0,0,100624.58705116615,TRUE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,44,NA,5,Denominator cohort 44,3 to 12,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
208,NA,NA,0,2017-01-26,2022-03-31T00:00:00Z,NA,0,0,171202.44226367408,TRUE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,45,NA,5,Denominator cohort 45,3 to 12,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
209,16,4882,0,2017-01-09,2019-10-23T00:00:00Z,13.366187542778919,0,0,27598.591163767207,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,46,NA,5,Denominator cohort 46,13 to 17,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
21,49,29804,0,2017-01-04,2022-06-30T00:00:00Z,81.59890485968515,0,0,4520.746277731562,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,24,NA,5,Denominator cohort 24,50 to 59,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
210,11,3116,0,2017-01-09,2019-10-23T00:00:00Z,8.531143052703628,0,0,43240.15470523475,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,47,NA,5,Denominator cohort 47,13 to 17,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
211,5,1766,0,2017-01-19,2019-04-16T00:00:00Z,4.8350444900752905,0,0,76294.63310391364,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,48,NA,5,Denominator cohort 48,13 to 17,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
212,70,16988,0,2017-01-03,2022-03-31T00:00:00Z,46.510609171800134,0,0,7931.264543295944,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,49,NA,5,Denominator cohort 49,18 to 29,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
213,32,8079,0,2017-01-03,2022-03-31T00:00:00Z,22.119096509240247,0,0,16677.35141249059,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,50,NA,5,Denominator cohort 50,18 to 29,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
214,38,8909,0,2017-01-11,2022-03-31T00:00:00Z,24.39151266255989,0,0,15123.619043833369,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,51,NA,5,Denominator cohort 51,18 to 29,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
215,95,22431,0,2017-01-02,2022-06-30T00:00:00Z,61.412731006160165,0,0,6006.701531876041,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,52,NA,5,Denominator cohort 52,30 to 39,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
216,41,9528,0,2017-01-03,2022-06-30T00:00:00Z,26.086242299794662,0,0,14141.091736094824,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,53,NA,5,Denominator cohort 53,30 to 39,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
217,54,12903,0,2017-01-02,2022-06-30T00:00:00Z,35.3264887063655,0,0,10442.247699101876,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,54,NA,5,Denominator cohort 54,30 to 39,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
218,83,19819,0,2017-01-02,2022-06-30T00:00:00Z,54.261464750171115,0,0,6798.341089939528,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,55,NA,5,Denominator cohort 55,40 to 49,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
219,33,7809,0,2017-01-02,2022-06-30T00:00:00Z,21.37987679671458,0,0,17253.979006468366,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,56,NA,5,Denominator cohort 56,40 to 49,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
22,89,40784,0,2017-01-03,2022-06-30T00:00:00Z,111.66050650239562,0,0,3303.656386365032,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,25,NA,5,Denominator cohort 25,60 to 69,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
220,50,12010,0,2017-01-12,2022-06-30T00:00:00Z,32.88158795345654,0,0,11218.67794017581,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,57,NA,5,Denominator cohort 57,40 to 49,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
221,84,23572,0,2017-01-04,2022-03-31T00:00:00Z,64.5366187542779,0,0,5715.947822056316,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,58,NA,5,Denominator cohort 58,50 to 59,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
222,35,9282,0,2017-01-04,2022-03-31T00:00:00Z,25.412731006160165,0,0,14515.871801498759,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,59,NA,5,Denominator cohort 59,50 to 59,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
223,49,14290,0,2017-01-04,2022-03-31T00:00:00Z,39.123887748117724,0,0,9428.713930126767,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,60,NA,5,Denominator cohort 60,50 to 59,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
224,89,24312,0,2017-01-03,2022-06-30T00:00:00Z,66.56262833675565,0,0,5541.967837344171,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,61,NA,5,Denominator cohort 61,60 to 69,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
225,37,10827,0,2017-01-09,2022-06-30T00:00:00Z,29.642710472279262,0,0,12444.474190589404,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,62,NA,5,Denominator cohort 62,60 to 69,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
226,52,13485,0,2017-01-03,2022-06-30T00:00:00Z,36.91991786447639,0,0,9991.570045347533,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,63,NA,5,Denominator cohort 63,60 to 69,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
227,60,17441,0,2017-01-03,2022-06-30T00:00:00Z,47.75085557837098,0,0,7725.263577863166,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,64,NA,5,Denominator cohort 64,70 to 79,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
228,26,7112,0,2017-01-24,2022-06-30T00:00:00Z,19.471594798083505,0,0,18944.927174003304,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,65,NA,5,Denominator cohort 65,70 to 79,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
229,34,10329,0,2017-01-03,2022-03-31T00:00:00Z,28.279260780287473,0,0,13044.469170443557,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,66,NA,5,Denominator cohort 66,70 to 79,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
23,37,17864,0,2017-01-09,2022-06-30T00:00:00Z,48.90896646132786,0,0,7542.337777737993,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,26,NA,5,Denominator cohort 26,60 to 69,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
230,34,9335,0,2017-01-04,2022-06-30T00:00:00Z,25.557837097878167,0,0,14433.457103536313,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,67,NA,5,Denominator cohort 67,80 to 89,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
231,14,3400,0,2017-01-04,2022-03-31T00:00:00Z,9.308692676249144,0,0,39628.33001809161,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,68,NA,5,Denominator cohort 68,80 to 89,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
232,20,5935,0,2017-01-10,2022-06-30T00:00:00Z,16.249144421629023,0,0,22701.991922748355,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,69,NA,5,Denominator cohort 69,80 to 89,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
233,894,569032,0,2017-01-03,2022-06-30T00:00:00Z,1557.924709103354,0,0,236.78162574602393,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,73,NA,5,Denominator cohort 73,0 to 150,Both,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
234,387,240226,0,2017-01-03,2022-06-30T00:00:00Z,657.7029431895961,0,0,560.8731863391619,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,74,NA,5,Denominator cohort 74,0 to 150,Male,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
235,507,328806,0,2017-01-03,2022-06-30T00:00:00Z,900.2217659137577,0,0,409.77452376632874,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,75,NA,5,Denominator cohort 75,0 to 150,Female,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
236,5,1078,0,2017-01-26,2019-12-31T00:00:00Z,2.951403148528405,0,0,124987.31174537243,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,79,NA,5,Denominator cohort 79,3 to 12,Both,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
237,NA,NA,0,2017-01-30,2017-01-31T00:00:00Z,NA,0,0,67368161.03075574,TRUE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,80,NA,5,Denominator cohort 80,3 to 12,Male,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
238,NA,NA,0,2017-01-26,2019-12-31T00:00:00Z,NA,0,0,125219.63016869097,TRUE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,81,NA,5,Denominator cohort 81,3 to 12,Female,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
239,13,6984,0,2017-02-16,2022-03-31T00:00:00Z,19.121149897330596,0,0,19292.14233412249,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,82,NA,5,Denominator cohort 82,13 to 17,Both,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
24,52,22920,0,2017-01-03,2022-06-30T00:00:00Z,62.75154004106776,0,0,5878.54808296298,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,27,NA,5,Denominator cohort 27,60 to 69,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
240,5,2738,0,2017-08-03,2021-12-31T00:00:00Z,7.496235455167693,0,0,49209.75970106337,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,83,NA,5,Denominator cohort 83,13 to 17,Male,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
241,8,4246,0,2017-02-16,2022-03-31T00:00:00Z,11.624914442162902,0,0,31732.529924990933,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,84,NA,5,Denominator cohort 84,13 to 17,Female,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
242,84,38353,0,2017-01-06,2022-06-30T00:00:00Z,105.00479123887749,0,0,3513.0582239071646,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,85,NA,5,Denominator cohort 85,18 to 29,Both,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
243,31,12361,0,2017-01-06,2022-06-30T00:00:00Z,33.842573579739906,0,0,10900.115044212562,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,86,NA,5,Denominator cohort 86,18 to 29,Male,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
244,53,25992,0,2017-01-06,2022-06-30T00:00:00Z,71.16221765913758,0,0,5183.76123659247,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,87,NA,5,Denominator cohort 87,18 to 29,Female,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
245,109,51587,0,2017-01-12,2022-06-30T00:00:00Z,141.2375085557837,0,0,2611.8270506428266,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,88,NA,5,Denominator cohort 88,30 to 39,Both,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
246,47,19299,0,2017-01-20,2022-06-30T00:00:00Z,52.837782340862425,0,0,6981.518320198534,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,89,NA,5,Denominator cohort 89,30 to 39,Male,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
247,62,32288,0,2017-01-12,2022-06-30T00:00:00Z,88.39972621492129,0,0,4172.953483074563,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,90,NA,5,Denominator cohort 90,30 to 39,Female,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
248,148,70692,0,2017-01-10,2022-06-30T00:00:00Z,193.5441478439425,0,0,1905.962797226157,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,91,NA,5,Denominator cohort 91,40 to 49,Both,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
249,72,29461,0,2017-01-10,2022-06-30T00:00:00Z,80.65982203969884,0,0,4573.379113455466,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,92,NA,5,Denominator cohort 92,40 to 49,Male,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
25,60,48148,0,2017-01-03,2022-06-30T00:00:00Z,131.82203969883642,0,0,2798.3783762879348,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,28,NA,5,Denominator cohort 28,70 to 79,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
