cohort_definition_id,cohort_name,age_group,sex,days_prior_observation,start_date,end_date,target_cohort_definition_id,target_cohort_name,number_records,number_subjects,reason_id,reason,excluded_records,excluded_subjects,cdm_name,result_type,cohort_table_name
40,Denominator cohort 40,0 to 2,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
40,Denominator cohort 40,0 to 2,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
40,Denominator cohort 40,0 to 2,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
40,Denominator cohort 40,0 to 2,Both,0,2002-01-01,2022-12-31,2,IBD_365,0,0,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",539,539,PHARMETRICS_100k,Cohort details,denominator_target
41,Denominator cohort 41,0 to 2,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
41,Denominator cohort 41,0 to 2,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
41,Denominator cohort 41,0 to 2,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
41,Denominator cohort 41,0 to 2,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
41,Denominator cohort 41,0 to 2,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
41,Denominator cohort 41,0 to 2,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
41,Denominator cohort 41,0 to 2,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
41,Denominator cohort 41,0 to 2,Male,0,2002-01-01,2022-12-31,2,IBD_365,233,233,8,Not Male,306,306,PHARMETRICS_100k,Cohort details,denominator_target
41,Denominator cohort 41,0 to 2,Male,0,2002-01-01,2022-12-31,2,IBD_365,0,0,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",233,233,PHARMETRICS_100k,Cohort details,denominator_target
42,Denominator cohort 42,0 to 2,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
42,Denominator cohort 42,0 to 2,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
42,Denominator cohort 42,0 to 2,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
42,Denominator cohort 42,0 to 2,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
42,Denominator cohort 42,0 to 2,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
42,Denominator cohort 42,0 to 2,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
42,Denominator cohort 42,0 to 2,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
42,Denominator cohort 42,0 to 2,Female,0,2002-01-01,2022-12-31,2,IBD_365,306,306,8,Not Female,233,233,PHARMETRICS_100k,Cohort details,denominator_target
42,Denominator cohort 42,0 to 2,Female,0,2002-01-01,2022-12-31,2,IBD_365,0,0,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",306,306,PHARMETRICS_100k,Cohort details,denominator_target
43,Denominator cohort 43,3 to 12,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
43,Denominator cohort 43,3 to 12,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
43,Denominator cohort 43,3 to 12,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
43,Denominator cohort 43,3 to 12,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
43,Denominator cohort 43,3 to 12,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
43,Denominator cohort 43,3 to 12,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
43,Denominator cohort 43,3 to 12,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
43,Denominator cohort 43,3 to 12,Both,0,2002-01-01,2022-12-31,2,IBD_365,8,8,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",531,531,PHARMETRICS_100k,Cohort details,denominator_target
44,Denominator cohort 44,3 to 12,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
44,Denominator cohort 44,3 to 12,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
44,Denominator cohort 44,3 to 12,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
44,Denominator cohort 44,3 to 12,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
44,Denominator cohort 44,3 to 12,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
44,Denominator cohort 44,3 to 12,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
44,Denominator cohort 44,3 to 12,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
44,Denominator cohort 44,3 to 12,Male,0,2002-01-01,2022-12-31,2,IBD_365,233,233,8,Not Male,306,306,PHARMETRICS_100k,Cohort details,denominator_target
44,Denominator cohort 44,3 to 12,Male,0,2002-01-01,2022-12-31,2,IBD_365,4,4,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",229,229,PHARMETRICS_100k,Cohort details,denominator_target
45,Denominator cohort 45,3 to 12,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
45,Denominator cohort 45,3 to 12,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
45,Denominator cohort 45,3 to 12,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
45,Denominator cohort 45,3 to 12,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
45,Denominator cohort 45,3 to 12,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
45,Denominator cohort 45,3 to 12,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
45,Denominator cohort 45,3 to 12,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
45,Denominator cohort 45,3 to 12,Female,0,2002-01-01,2022-12-31,2,IBD_365,306,306,8,Not Female,233,233,PHARMETRICS_100k,Cohort details,denominator_target
45,Denominator cohort 45,3 to 12,Female,0,2002-01-01,2022-12-31,2,IBD_365,4,4,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",302,302,PHARMETRICS_100k,Cohort details,denominator_target
46,Denominator cohort 46,13 to 17,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
46,Denominator cohort 46,13 to 17,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
46,Denominator cohort 46,13 to 17,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
46,Denominator cohort 46,13 to 17,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
46,Denominator cohort 46,13 to 17,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
46,Denominator cohort 46,13 to 17,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
46,Denominator cohort 46,13 to 17,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
46,Denominator cohort 46,13 to 17,Both,0,2002-01-01,2022-12-31,2,IBD_365,16,16,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",523,523,PHARMETRICS_100k,Cohort details,denominator_target
47,Denominator cohort 47,13 to 17,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
47,Denominator cohort 47,13 to 17,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
47,Denominator cohort 47,13 to 17,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
47,Denominator cohort 47,13 to 17,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
47,Denominator cohort 47,13 to 17,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
47,Denominator cohort 47,13 to 17,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
47,Denominator cohort 47,13 to 17,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
47,Denominator cohort 47,13 to 17,Male,0,2002-01-01,2022-12-31,2,IBD_365,233,233,8,Not Male,306,306,PHARMETRICS_100k,Cohort details,denominator_target
47,Denominator cohort 47,13 to 17,Male,0,2002-01-01,2022-12-31,2,IBD_365,11,11,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",222,222,PHARMETRICS_100k,Cohort details,denominator_target
48,Denominator cohort 48,13 to 17,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
48,Denominator cohort 48,13 to 17,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
48,Denominator cohort 48,13 to 17,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
48,Denominator cohort 48,13 to 17,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
48,Denominator cohort 48,13 to 17,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
48,Denominator cohort 48,13 to 17,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
48,Denominator cohort 48,13 to 17,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
48,Denominator cohort 48,13 to 17,Female,0,2002-01-01,2022-12-31,2,IBD_365,306,306,8,Not Female,233,233,PHARMETRICS_100k,Cohort details,denominator_target
48,Denominator cohort 48,13 to 17,Female,0,2002-01-01,2022-12-31,2,IBD_365,5,5,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",301,301,PHARMETRICS_100k,Cohort details,denominator_target
49,Denominator cohort 49,18 to 29,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
49,Denominator cohort 49,18 to 29,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
49,Denominator cohort 49,18 to 29,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
49,Denominator cohort 49,18 to 29,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
49,Denominator cohort 49,18 to 29,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
49,Denominator cohort 49,18 to 29,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
49,Denominator cohort 49,18 to 29,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
49,Denominator cohort 49,18 to 29,Both,0,2002-01-01,2022-12-31,2,IBD_365,70,70,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",469,469,PHARMETRICS_100k,Cohort details,denominator_target
50,Denominator cohort 50,18 to 29,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
50,Denominator cohort 50,18 to 29,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
50,Denominator cohort 50,18 to 29,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
50,Denominator cohort 50,18 to 29,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
50,Denominator cohort 50,18 to 29,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
50,Denominator cohort 50,18 to 29,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
50,Denominator cohort 50,18 to 29,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
50,Denominator cohort 50,18 to 29,Male,0,2002-01-01,2022-12-31,2,IBD_365,233,233,8,Not Male,306,306,PHARMETRICS_100k,Cohort details,denominator_target
50,Denominator cohort 50,18 to 29,Male,0,2002-01-01,2022-12-31,2,IBD_365,32,32,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",201,201,PHARMETRICS_100k,Cohort details,denominator_target
51,Denominator cohort 51,18 to 29,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
51,Denominator cohort 51,18 to 29,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
51,Denominator cohort 51,18 to 29,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
51,Denominator cohort 51,18 to 29,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
51,Denominator cohort 51,18 to 29,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
51,Denominator cohort 51,18 to 29,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
51,Denominator cohort 51,18 to 29,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
51,Denominator cohort 51,18 to 29,Female,0,2002-01-01,2022-12-31,2,IBD_365,306,306,8,Not Female,233,233,PHARMETRICS_100k,Cohort details,denominator_target
51,Denominator cohort 51,18 to 29,Female,0,2002-01-01,2022-12-31,2,IBD_365,38,38,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",268,268,PHARMETRICS_100k,Cohort details,denominator_target
52,Denominator cohort 52,30 to 39,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
52,Denominator cohort 52,30 to 39,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
52,Denominator cohort 52,30 to 39,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
52,Denominator cohort 52,30 to 39,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
52,Denominator cohort 52,30 to 39,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
52,Denominator cohort 52,30 to 39,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
52,Denominator cohort 52,30 to 39,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
52,Denominator cohort 52,30 to 39,Both,0,2002-01-01,2022-12-31,2,IBD_365,95,95,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",444,444,PHARMETRICS_100k,Cohort details,denominator_target
53,Denominator cohort 53,30 to 39,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
53,Denominator cohort 53,30 to 39,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
53,Denominator cohort 53,30 to 39,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
53,Denominator cohort 53,30 to 39,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
53,Denominator cohort 53,30 to 39,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
53,Denominator cohort 53,30 to 39,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
53,Denominator cohort 53,30 to 39,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
53,Denominator cohort 53,30 to 39,Male,0,2002-01-01,2022-12-31,2,IBD_365,233,233,8,Not Male,306,306,PHARMETRICS_100k,Cohort details,denominator_target
53,Denominator cohort 53,30 to 39,Male,0,2002-01-01,2022-12-31,2,IBD_365,41,41,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",192,192,PHARMETRICS_100k,Cohort details,denominator_target
54,Denominator cohort 54,30 to 39,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
54,Denominator cohort 54,30 to 39,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
54,Denominator cohort 54,30 to 39,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
54,Denominator cohort 54,30 to 39,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
54,Denominator cohort 54,30 to 39,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
54,Denominator cohort 54,30 to 39,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
54,Denominator cohort 54,30 to 39,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
54,Denominator cohort 54,30 to 39,Female,0,2002-01-01,2022-12-31,2,IBD_365,306,306,8,Not Female,233,233,PHARMETRICS_100k,Cohort details,denominator_target
54,Denominator cohort 54,30 to 39,Female,0,2002-01-01,2022-12-31,2,IBD_365,54,54,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",252,252,PHARMETRICS_100k,Cohort details,denominator_target
55,Denominator cohort 55,40 to 49,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
55,Denominator cohort 55,40 to 49,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
55,Denominator cohort 55,40 to 49,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
55,Denominator cohort 55,40 to 49,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
55,Denominator cohort 55,40 to 49,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
55,Denominator cohort 55,40 to 49,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
55,Denominator cohort 55,40 to 49,Both,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
55,Denominator cohort 55,40 to 49,Both,0,2002-01-01,2022-12-31,2,IBD_365,83,83,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",456,456,PHARMETRICS_100k,Cohort details,denominator_target
56,Denominator cohort 56,40 to 49,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
56,Denominator cohort 56,40 to 49,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
56,Denominator cohort 56,40 to 49,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
56,Denominator cohort 56,40 to 49,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
56,Denominator cohort 56,40 to 49,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
56,Denominator cohort 56,40 to 49,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
56,Denominator cohort 56,40 to 49,Male,0,2002-01-01,2022-12-31,2,IBD_365,539,539,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
56,Denominator cohort 56,40 to 49,Male,0,2002-01-01,2022-12-31,2,IBD_365,233,233,8,Not Male,306,306,PHARMETRICS_100k,Cohort details,denominator_target
56,Denominator cohort 56,40 to 49,Male,0,2002-01-01,2022-12-31,2,IBD_365,33,33,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",200,200,PHARMETRICS_100k,Cohort details,denominator_target
57,Denominator cohort 57,40 to 49,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
57,Denominator cohort 57,40 to 49,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
57,Denominator cohort 57,40 to 49,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
57,Denominator cohort 57,40 to 49,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
57,Denominator cohort 57,40 to 49,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
57,Denominator cohort 57,40 to 49,Female,0,2002-01-01,2022-12-31,2,IBD_365,539,539,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
